"","X","hospital_id","name","addr","city","region","country","phone","long","lat","trial_code"
"143",40,"0a6ef5f1","Hospital Clinica Benidorm","Carrer de Wellington, 30, 08005","Benidorm","Comunitat Valenciana","Spain","+34 90 213 12 23","-0.5300610","38.4049570","NCT03164616"
"144",40,"0a6ef5f1","Hospital Clinica Benidorm","Carrer de Wellington, 30, 08005","Benidorm","Comunitat Valenciana","Spain","+34 90 213 12 23","-0.5300610","38.4049570","NCT05089734"
"145",41,"0a6f4e09","Hospital Provincial Nuestra Señora de la Montaña","Calle Salamanca, 5, 36211","Cáceres","Extremadura","Spain",NA,"-5.3482560","36.1611790","NCT04188548"
"146",41,"0a6f4e09","Hospital Provincial Nuestra Señora de la Montaña","Calle Salamanca, 5, 36211","Cáceres","Extremadura","Spain",NA,"-5.3482560","36.1611790","NCT03288532"
"147",41,"0a6f4e09","Hospital Provincial Nuestra Señora de la Montaña","Calle Salamanca, 5, 36211","Cáceres","Extremadura","Spain",NA,"-5.3482560","36.1611790","NCT05267106"
"148",42,"0a905273","Hospital Universitario Y Politecnico La Fe","Carretera Don Benito Villanueva, 0, 06400","València","Comunitat Valenciana","Spain",NA,"-6.9491460","37.2624390","NCT03165734"
"149",42,"0a905273","Hospital Universitario Y Politecnico La Fe","Carretera Don Benito Villanueva, 0, 06400","València","Comunitat Valenciana","Spain",NA,"-6.9491460","37.2624390","NCT05020236"
"150",42,"0a905273","Hospital Universitario Y Politecnico La Fe","Carretera Don Benito Villanueva, 0, 06400","València","Comunitat Valenciana","Spain",NA,"-6.9491460","37.2624390","NCT05089734"
"151",43,"0b15c33d","Parc Sanitari Sant Joan De Déu - Brians 1.","Calle Montevideo, 23, 27001","Sant Esteve Sesrovires","Cataluña","Spain",NA,"2.1074440","41.5486300","NCT03888105"
"152",44,"0b8d0981","Hospital Universitario Nuestra Señora De La Candelaria","Camino De La Masia, S/N, 08392","Santa Cruz de Tenerife","Canarias","Spain","+34 96 380 32 48","2.1261020","41.3852600","NCT03768570"
"153",44,"0b8d0981","Hospital Universitario Nuestra Señora De La Candelaria","Camino De La Masia, S/N, 08392","Santa Cruz de Tenerife","Canarias","Spain","+34 96 380 32 48","2.1261020","41.3852600","NCT04790903"
"154",44,"0b8d0981","Hospital Universitario Nuestra Señora De La Candelaria","Camino De La Masia, S/N, 08392","Santa Cruz de Tenerife","Canarias","Spain","+34 96 380 32 48","2.1261020","41.3852600","NCT04027309"
"155",45,"0c6ae44e","Hospital Materno-Infantil Del H.U. De Jaen","Plaza Doctor Robert, 1, 08221","Jaén","Andalucía","Spain","+34 99 589 45 85","-2.8643530","43.2841870","NCT04493853"
"156",45,"0c6ae44e","Hospital Materno-Infantil Del H.U. De Jaen","Plaza Doctor Robert, 1, 08221","Jaén","Andalucía","Spain","+34 99 589 45 85","-2.8643530","43.2841870","NCT04824092"
"157",45,"0c6ae44e","Hospital Materno-Infantil Del H.U. De Jaen","Plaza Doctor Robert, 1, 08221","Jaén","Andalucía","Spain","+34 99 589 45 85","-2.8643530","43.2841870","NCT05012254"
"158",45,"0c6ae44e","Hospital Materno-Infantil Del H.U. De Jaen","Plaza Doctor Robert, 1, 08221","Jaén","Andalucía","Spain","+34 99 589 45 85","-2.8643530","43.2841870","NCT05052801"
"159",46,"0c8d810d","Clínica San Miguel","Calle Academia, 41, 25002","Madrid","Comunidad de Madrid","Spain","+34 99 930 78 98","2.2107520","41.4574500","NCT04522323"
"160",46,"0c8d810d","Clínica San Miguel","Calle Academia, 41, 25002","Madrid","Comunidad de Madrid","Spain","+34 99 930 78 98","2.2107520","41.4574500","NCT05063786"
"161",46,"0c8d810d","Clínica San Miguel","Calle Academia, 41, 25002","Madrid","Comunidad de Madrid","Spain","+34 99 930 78 98","2.2107520","41.4574500","NCT05171049"
"162",47,"0c91ec66","Clínica San Vicente","Calle Beloso Alto, 3 , 31006","Madrid","Comunidad de Madrid","Spain","+34 92 623 17 25","-1.4166370","38.2365460","NCT04623775"
"163",47,"0c91ec66","Clínica San Vicente","Calle Beloso Alto, 3 , 31006","Madrid","Comunidad de Madrid","Spain","+34 92 623 17 25","-1.4166370","38.2365460","NCT04526899"
"164",47,"0c91ec66","Clínica San Vicente","Calle Beloso Alto, 3 , 31006","Madrid","Comunidad de Madrid","Spain","+34 92 623 17 25","-1.4166370","38.2365460","NCT04990479"
"165",47,"0c91ec66","Clínica San Vicente","Calle Beloso Alto, 3 , 31006","Madrid","Comunidad de Madrid","Spain","+34 92 623 17 25","-1.4166370","38.2365460","NCT04657991"
"166",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT03833154"
"167",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT04468607"
"168",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT04595994"
"169",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT04564027"
"170",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT04083599"
"171",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT04534205"
"172",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT04923893"
"173",48,"0ca41679","Hospital General Universitario de Toledo","Calle Fontecha Y Salazar, 6, 48007","Toledo","Castilla - La Mancha","Spain",NA,"2.1652280","41.4073330","NCT05338775"
"174",49,"0cc89ec9","Centro de Asistencia Terapéutica Barcelona","Calle Pin I Soler, 12, 43002","Barcelona","Cataluña","Spain",NA,"2.1543640","41.4109660","NCT04191499"
"175",49,"0cc89ec9","Centro de Asistencia Terapéutica Barcelona","Calle Pin I Soler, 12, 43002","Barcelona","Cataluña","Spain",NA,"2.1543640","41.4109660","NCT05239728"
"176",50,"0cfffe01","Clínica Terres De Ponent","Calle Leon Y Castillo, 0, 35600","Lleida","Cataluña","Spain",NA,"2.1380580","41.4172670","NCT04630756"
"177",50,"0cfffe01","Clínica Terres De Ponent","Calle Leon Y Castillo, 0, 35600","Lleida","Cataluña","Spain",NA,"2.1380580","41.4172670","NCT04685135"
"178",50,"0cfffe01","Clínica Terres De Ponent","Calle Leon Y Castillo, 0, 35600","Lleida","Cataluña","Spain",NA,"2.1380580","41.4172670","NCT04868877"
"179",50,"0cfffe01","Clínica Terres De Ponent","Calle Leon Y Castillo, 0, 35600","Lleida","Cataluña","Spain",NA,"2.1380580","41.4172670","NCT04854499"
"180",51,"0d0aa84f","Clinica Universidad De Navarra (Navarra)","Partida Bellisens, S/N, 43205","Pamplona/Iruña","Navarra","Spain",NA,"-5.5605540","39.8875660","NCT04240704"
"181",51,"0d0aa84f","Clinica Universidad De Navarra (Navarra)","Partida Bellisens, S/N, 43205","Pamplona/Iruña","Navarra","Spain",NA,"-5.5605540","39.8875660","NCT04663347"
"182",52,"0d591594","Quinta Médica del Reposo","Avenida Menendez Pidal, S/N, 14004","Santa Brígida","Canarias","Spain","+34 97 363 30 72","-6.2782740","36.5088540","NCT04250922"
"183",52,"0d591594","Quinta Médica del Reposo","Avenida Menendez Pidal, S/N, 14004","Santa Brígida","Canarias","Spain","+34 97 363 30 72","-6.2782740","36.5088540","NCT04428151"
"184",52,"0d591594","Quinta Médica del Reposo","Avenida Menendez Pidal, S/N, 14004","Santa Brígida","Canarias","Spain","+34 97 363 30 72","-6.2782740","36.5088540","NCT04449874"
"185",52,"0d591594","Quinta Médica del Reposo","Avenida Menendez Pidal, S/N, 14004","Santa Brígida","Canarias","Spain","+34 97 363 30 72","-6.2782740","36.5088540","NCT04928846"
"186",52,"0d591594","Quinta Médica del Reposo","Avenida Menendez Pidal, S/N, 14004","Santa Brígida","Canarias","Spain","+34 97 363 30 72","-6.2782740","36.5088540","NCT05071053"
"187",53,"0d6ca1b6","Hospital Universitario Del Sureste","Calle Tonico Sansano Mora, 14, 03293","Arganda del Rey","Comunidad de Madrid","Spain","+34 93 812 40 47","-8.7275900","42.2234560","NCT03467373"
"188",53,"0d6ca1b6","Hospital Universitario Del Sureste","Calle Tonico Sansano Mora, 14, 03293","Arganda del Rey","Comunidad de Madrid","Spain","+34 93 812 40 47","-8.7275900","42.2234560","NCT04513925"
"189",54,"0d91de58","Hospital De Llíria","Avenida Manuel Siurot, S/N, 41013","Llíria","Comunitat Valenciana","Spain","+34 94 722 30 73","-4.7206350","41.0551120","NCT04468607"
"190",54,"0d91de58","Hospital De Llíria","Avenida Manuel Siurot, S/N, 41013","Llíria","Comunitat Valenciana","Spain","+34 94 722 30 73","-4.7206350","41.0551120","NCT04873362"
"191",54,"0d91de58","Hospital De Llíria","Avenida Manuel Siurot, S/N, 41013","Llíria","Comunitat Valenciana","Spain","+34 94 722 30 73","-4.7206350","41.0551120","NCT04961996"
"192",55,"0db595ab","Hospital Universitario Infanta Leonor","Carretera Rapitan, S/N, 22700","Madrid","Comunidad de Madrid","Spain","+34 99 613 59 30","-3.6947100","40.4771100","NCT03539536"
"193",55,"0db595ab","Hospital Universitario Infanta Leonor","Carretera Rapitan, S/N, 22700","Madrid","Comunidad de Madrid","Spain","+34 99 613 59 30","-3.6947100","40.4771100","NCT04165083"
"194",55,"0db595ab","Hospital Universitario Infanta Leonor","Carretera Rapitan, S/N, 22700","Madrid","Comunidad de Madrid","Spain","+34 99 613 59 30","-3.6947100","40.4771100","NCT04988295"
"195",55,"0db595ab","Hospital Universitario Infanta Leonor","Carretera Rapitan, S/N, 22700","Madrid","Comunidad de Madrid","Spain","+34 99 613 59 30","-3.6947100","40.4771100","NCT04180371"
"196",56,"0eb42a71","Centre Sociosanitari Del Centre Integral De Salut Cotxeres","Carretera Sos, S/N, 50670","Barcelona","Cataluña","Spain","+34 98 335 63 93","2.1373350","41.3882890","NCT03645928"
"197",56,"0eb42a71","Centre Sociosanitari Del Centre Integral De Salut Cotxeres","Carretera Sos, S/N, 50670","Barcelona","Cataluña","Spain","+34 98 335 63 93","2.1373350","41.3882890","NCT05152147"
"198",57,"0f2696e8","Hospital Universitari Son Espases","Camino Los Pinos, Camino/Bidea, 35, 20018","Palma","Baleares","Spain",NA,"-9.0034890","42.5915170","NCT04564157"
"199",57,"0f2696e8","Hospital Universitari Son Espases","Camino Los Pinos, Camino/Bidea, 35, 20018","Palma","Baleares","Spain",NA,"-9.0034890","42.5915170","NCT04644068"
"200",57,"0f2696e8","Hospital Universitari Son Espases","Camino Los Pinos, Camino/Bidea, 35, 20018","Palma","Baleares","Spain",NA,"-9.0034890","42.5915170","NCT04623216"
"201",57,"0f2696e8","Hospital Universitari Son Espases","Camino Los Pinos, Camino/Bidea, 35, 20018","Palma","Baleares","Spain",NA,"-9.0034890","42.5915170","NCT04821622"
"202",57,"0f2696e8","Hospital Universitari Son Espases","Camino Los Pinos, Camino/Bidea, 35, 20018","Palma","Baleares","Spain",NA,"-9.0034890","42.5915170","NCT05153239"
"203",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT02448420"
"204",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT04358458"
"205",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT04784715"
"206",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT04736706"
"207",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT04608318"
"208",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT04844866"
"209",58,"0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980","NCT04780464"
"210",59,"0f8d3b42","Clínica Mc Copernic","Carretera Nacional 340, S/N, 29680","Barcelona","Cataluña","Spain","+34 92 166 96 35","2.1458920","41.3969840","NCT03369223"
"211",59,"0f8d3b42","Clínica Mc Copernic","Carretera Nacional 340, S/N, 29680","Barcelona","Cataluña","Spain","+34 92 166 96 35","2.1458920","41.3969840","NCT05012254"
"212",59,"0f8d3b42","Clínica Mc Copernic","Carretera Nacional 340, S/N, 29680","Barcelona","Cataluña","Spain","+34 92 166 96 35","2.1458920","41.3969840","NCT04459715"
"213",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT03328884"
"214",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT03861793"
"215",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT04534205"
"216",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT04697628"
"217",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT04860466"
"218",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT05218499"
"219",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT04674683"
"220",61,"0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940","NCT04854499"
"221",62,"0ffea59e","Mutua Balear","Calle De O'Donnell, 59, 28009","Palma","Baleares","Spain",NA,"1.2627700","41.1234030","NCT03820830"
"222",62,"0ffea59e","Mutua Balear","Calle De O'Donnell, 59, 28009","Palma","Baleares","Spain",NA,"1.2627700","41.1234030","NCT04685135"
"223",65,"1102b5e5","Prytanis Hospitalet Centre Sociosanitari","Paseo De Sancha, 15, 29016","L' Hospitalet de Llobregat","Cataluña","Spain","+34 94 686 76 28","-2.9422230","43.2589010","NCT04113616"
"224",65,"1102b5e5","Prytanis Hospitalet Centre Sociosanitari","Paseo De Sancha, 15, 29016","L' Hospitalet de Llobregat","Cataluña","Spain","+34 94 686 76 28","-2.9422230","43.2589010","NCT04485260"
"225",65,"1102b5e5","Prytanis Hospitalet Centre Sociosanitari","Paseo De Sancha, 15, 29016","L' Hospitalet de Llobregat","Cataluña","Spain","+34 94 686 76 28","-2.9422230","43.2589010","NCT05059522"
"226",66,"11e8049a","Hospital IMED Valencia","Calle Campins, 37, 08470","Burjassot","Comunitat Valenciana","Spain","+34 91 760 41 51","-0.1296130","38.7756840","NCT03448042"
"227",66,"11e8049a","Hospital IMED Valencia","Calle Campins, 37, 08470","Burjassot","Comunitat Valenciana","Spain","+34 91 760 41 51","-0.1296130","38.7756840","NCT04428151"
"228",66,"11e8049a","Hospital IMED Valencia","Calle Campins, 37, 08470","Burjassot","Comunitat Valenciana","Spain","+34 91 760 41 51","-0.1296130","38.7756840","NCT04807972"
"229",66,"11e8049a","Hospital IMED Valencia","Calle Campins, 37, 08470","Burjassot","Comunitat Valenciana","Spain","+34 91 760 41 51","-0.1296130","38.7756840","NCT04697628"
"230",66,"11e8049a","Hospital IMED Valencia","Calle Campins, 37, 08470","Burjassot","Comunitat Valenciana","Spain","+34 91 760 41 51","-0.1296130","38.7756840","NCT04797780"
"231",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT01804686"
"232",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT04008030"
"233",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT04960709"
"234",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT04729608"
"235",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT03805789"
"236",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT05383352"
"237",67,"12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280","NCT04180371"
"238",68,"12b249e4","Hospital Universitario Virgen Del Rocio","Carretera Corbera, 1, 46600","Sevilla","Andalucía","Spain","+34 98 599 42 16","-3.6108410","37.1880510","NCT03277924"
"239",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT01351103"
"240",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT03833154"
"241",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT04188548"
"242",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT04362072"
"243",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT04564157"
"244",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT04740918"
"245",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT04526899"
"246",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT05211570"
"247",69,"130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050","NCT05265650"
"248",70,"13244f13","Hospital Virgen De La Salud","Calle Cardenal Landazuri, 2, 24003","Toledo","Castilla - La Mancha","Spain",NA,"2.1095560","41.3449910","NCT04077463"
