"","hospital_id","name","addr","city","region","country","phone","long","lat"
"643","487bd472","Hospital Sagrado Corazón de Jesús","Calle Jesus I Maria, 18-20, 08022","Huesca","Aragón","Spain","+34 93 136 82 84","2.0646340","41.3582260"
"644","6bf901ed","Hospital Royo Villanova","Calle Secretari Coloma, 95, 08024","Zaragoza","Aragón","Spain",NA,"1.0532180","41.0723320"
"645","5effcc72","Hospital Quirónsalud Zaragoza","Calle Cartagena, 340, 08025","Zaragoza","Aragón","Spain","+34 95 654 94 91","2.1208330","41.3918500"
"646","07df644c","Hospital Obispo Polanco","Carretera De Meco, S/N, 28805","Teruel","Aragón","Spain","+34 94 680 69 33","-3.7245290","40.4685600"
"647","65d53108","Hospital Nuestra Señora De Gracia","Calle Viladomat, 288, 08029","Zaragoza","Aragón","Spain",NA,"-5.6284020","43.5324030"
"648","1e4aa925","Hospital MAZ Zaragoza","Camino Antic De Llivia, S/N, 17520","Zaragoza","Aragón","Spain","+34 91 529 15 97","-3.6745000","40.4406740"
"649","a0b5398c","Hospital General San Jorge","Calle Arroyo De Los Angeles, S/N, 29009","Huesca","Aragón","Spain",NA,"-7.5338000","43.0216000"
"650","17e04a70","Hospital General De La Defensa (Zaragoza)","Avenida De Los Estudiantes, S/N, 13300","Zaragoza","Aragón","Spain",NA,"-3.7093630","40.5541200"
"651","ec38c1d2","Hospital Ernest Lluch Martin","Carretera Bailen Motril, S/N, 23007","Calatayud","Aragón","Spain","+34 98 649 94 35","-0.9847790","41.6772680"
"652","1ea8f6e5","Hospital De San José","Calle Bisbe Torres, 13, 25002","Teruel","Aragón","Spain",NA,"-1.1653610","37.9417910"
"653","65a5dbaf","Hospital De Rehabilitación Psiquiátrica Prisma","Avenida Valdecilla, S/N, 39008","Zaragoza","Aragón","Spain",NA,"-8.4185220","43.3665260"
"654","00cf70f1","Hospital De Jaca Salud","Paseo Paseo De Miramon, 174, 20009","Jaca","Aragón","Spain","+34 92 558 57 71","-15.4300210","28.1248260"
"655","230e274b","Hospital De Barbastro","Ronda Malbuger, 1, 07703","Barbastro","Aragón","Spain","+34 94 453 21 39","2.1972710","41.4385020"
"656","ed8989ad","Hospital De Alcañiz","Rúa Dr. Ulises Romero, 1, 27003","Alcañiz","Aragón","Spain","+34 95 445 89 16","2.6424580","39.5977860"
"657","96a5b238","Clínica Nuestra Señora Del Pilar","Calle Sabino De Arana, 1, 08028","Zaragoza","Aragón","Spain","+34 96 637 99 34","-3.6785680","40.4594960"
"658","2cfa42f7","Clinica Montpellier, Grupo Hla, S.A.U","Paseo Juan Carlos I, 10, 47008","Zaragoza","Aragón","Spain",NA,"-3.7159510","40.4451540"
"659","d467b576","Centro Sanitario Cinco Villas","Calle Choupana (Da), S/N, 15706","Ejea de los Caballeros","Aragón","Spain","+34 97 953 62 70","-4.7704650","37.3905070"
"660","9d6ca771","Centro Sanitario Bajo Cinca-Baix Cinca","Avenida Orellana, S/N, 28911","Fraga","Aragón","Spain","+34 92 687 87 65","-0.3499010","39.4693560"
"661","91a1443d","Centro Neuropsiquiátrico Nuestra Señora Del Carmen","Carretera Xativa-Silla, KM. 2, 46800","Zaragoza","Aragón","Spain",NA,"2.0401360","41.3412590"
"662","ac317423","Centro De Rehabilitación Psicosocial Santo Cristo De Los Milagros","Avenida Placido Fernandez Viagas, S/N, 41950","Huesca","Aragón","Spain",NA,"-6.9525660","37.2665750"
"663","7f1ba71b","Centro De Rehabilitación Psicosocial San Juan De Dios","Avenida Manuel Siurot, S/N, 41013","Teruel","Aragón","Spain","+34 99 452 76 36","-2.0403910","42.6825400"
"664","7c113942","Centro De Rehabilitación Psicosocial Nuestra Señora Del Pilar","Calle Heroines De Santa Barbara, 6, 17004","Zaragoza","Aragón","Spain",NA,"-4.1185600","40.9425770"
"665","c8101d54","Residencia De Salud Mental Nuestra Señora Del Carmen","Calle 6-8, S/N, 20600","Bormujos","Andalucía","Spain","+34 92 869 19 87","-4.8099770","37.8575250"
"666","89f09106","Hospiten Estepona","Avenida De Los Poblados, 70, 28044","Estepona","Andalucía","Spain","+34 90 857 29 43","-2.9475930","42.6873440"
"667","9fa51bc2","Hospital Vithas Xanit Internacional","Carrer del Marquès de Sentmenat, 57, 08029","Benalmádena","Andalucía","Spain","+34 90 244 83 48","2.1488490","41.3970620"
"668","28b85387","Hospital Vithas Parque San Antonio","Urbanizacion Los Alamos, S/N, 29620","Málaga","Andalucía","Spain","+34 91 242 37 42","-0.8888430","41.6371340"
"669","d470053d","Hospital Vithas La Salud","Calle Daimus, 26, 46701","Granada","Andalucía","Spain",NA,"-5.8251170","43.3731050"
"670","17fbb7f8","Hospital Virgen Del Mar","Paseo Vall D'Hebron, 107, 08035","Almería","Andalucía","Spain",NA,"-6.0834680","37.3698670"
"671","8976bc76","Hospital Virgen Del Camino","Carretera Palma-Soller, KM. 12, 07110","Sanlúcar de Barrameda","Andalucía","Spain",NA,"-1.7914980","43.3625300"
"672","9d4b6031","Hospital Virgen De Las Montañas","Carretera De Oron, 0, 09200","Villamartín","Andalucía","Spain","+34 96 206 90 53","1.1060870","41.1604750"
"673","9a8a0cc5","Hospital Virgen De La Bella","Calle San Jacinto, 87, 41010","Lepe","Andalucía","Spain","+34 93 519 69 10","-3.7468390","40.4006420"
"674","bce223b0","Hospital Victoria Eugenia - Cruz Roja Sevilla","Avenida Hispanidade, 40, 36203","Sevilla","Andalucía","Spain",NA,"0.5759400","40.7092660"
"675","4073da7c","Hospital Viamed Santa Angela De La Cruz","Calle Prolongacion Doctor Fleming, Sector 13, S/N, 41703","Sevilla","Andalucía","Spain",NA,"-5.7867470","37.1757150"
"676","1f7c8ee8","Hospital Viamed Novo Sancti Petri","Paseo Padre Faustino Calvo, 0, 34005","Chiclana de la Frontera","Andalucía","Spain","+34 96 789 87 82","-5.8102420","43.4201120"
"677","af8a240e","Hospital Viamed Bahía de Cádiz","Calle Palafolls, 15-19, 08017","Chiclana de la Frontera","Andalucía","Spain",NA,"-5.9455650","37.2652020"
"678","36dec096","Hospital Vázquez Díaz","Carretera La Providencia-Infanzon, 3518, 3518, 33203","Huelva","Andalucía","Spain","+34 94 157 28 64","-15.6222540","28.1357630"
"679","154b8c6d","Hospital Valle De Los Pedroches","Urbanizacion Vall D'Aigues Vives, De La, S/N, 46740","Pozoblanco","Andalucía","Spain",NA,"-6.7559140","43.5189560"
"680","067a45a1","Hospital Valle De Guadalhorce De Cartama","Carretera De M-501 (De Alcorcon A Plasencia), KM.17,900, 28690","Málaga","Andalucía","Spain","+34 95 871 71 33","-4.3056420","40.2767830"
"681","7a367d9c","Hospital Universitario Virgen Macarena","Carrer de la Vinya, s/n, 08193","Sevilla","Andalucía","Spain","+34 96 405 32 78","2.0381690","41.3500930"
"682","0f997218","Hospital Universitario Virgen De Las Nieves","Carretera De Dehesas, S/N, 28470","Granada","Andalucía","Spain","+34 95 195 49 80","-3.6665950","40.4706110"
"683","4ba7a6b5","Hospital Universitario Torrecárdenas","Calle Hospital De San Juan, 4-6, 49600","Almería","Andalucía","Spain","+34 93 183 17 16","-1.9436840","37.3906250"
"684","1cce4f3a","Hospital Universitario Reina Sofia","Calle Vistalegre, 2, 33619","Córdoba","Andalucía","Spain","+34 97 295 72 18","-1.1659890","37.9272160"
"685","168a085d","Hospital Universitario Juan Ramón Jiménez","Calle Sant Mateu, 24, 08950","Huelva","Andalucía","Spain",NA,"-3.5744580","37.1650480"
"686","82785275","Hospital Santa Ana","Calle Lopez Pelaez, 15-17, 43002","Motril","Andalucía","Spain",NA,"0.6174020","41.6101200"
"687","3e912a4f","Hospital San Rafael","Calle Jove Y Canella, 1, 33900","Granada","Andalucía","Spain",NA,"2.1880170","41.3790100"
"688","a700121d","Hospital San Rafael","Calle Max Planck, S/N, 03203","Cádiz","Andalucía","Spain","+34 96 609 63 29","-3.7166120","37.7727890"
"689","b4e5e233","Hospital San Lazaro","Calle Del Doctor Esquerdo, 46, 28009","Sevilla","Andalucía","Spain","+34 94 539 14 32","-7.4298350","41.9539900"
"690","583b971f","Hospital San Juan Grande","Camino Lomo Gordo, S/N, 35572","Jerez de la Frontera","Andalucía","Spain","+34 93 466 35 30","-6.5973810","37.6922870"
"691","9a88825d","Hospital San Juan De La Cruz","Calle Doctor Roux, 76, 08017","Úbeda","Andalucía","Spain","+34 95 980 26 18","-0.7152390","38.2545980"
"692","08c2e197","Hospital San Juan De Dios Del Aljarafe","Lugar Jubias De Arriba, 82, 15006","Bormujos","Andalucía","Spain",NA,"-5.8556780","43.3713340"
"693","5f6b0cdc","Hospital San Juan De Dios De Sevilla","Carretera Masnou A Granollers, , 08430","Sevilla","Andalucía","Spain","+34 93 796 71 47","-5.4518900","37.1223950"
"694","a159daa2","Hospital San Juan de Dios de Córdoba","Avenida Donantes De Sangre, S/N, 19002","Córdoba","Andalucía","Spain","+34 96 259 37 41","-2.6682750","42.8497550"
"695","bde8ecbf","Hospital San Carlos De San Fernando","Avenida Doctor Fedriani, S/N, 41009","San Fernando","Andalucía","Spain","+34 99 366 23 81","0.6375260","41.0956750"
"696","2962024e","Hospital San Agustín","Calle De Cartagena, 111, 28002","Dos Hermanas","Andalucía","Spain",NA,"-0.3946490","39.4828990"
"697","c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070"
"698","2f69ec81","Hospital Quirónsalud Sagrado Corazón","Calle Burgos, S/N, 14500","Sevilla","Andalucía","Spain","+34 90 260 43 22","-1.9737850","43.2912460"
"699","7d9329b8","Hospital Quirónsalud Marbella","Avenida de España, 2, 10002","Marbella","Andalucía","Spain","+34 94 212 24 43","-3.5224040","36.7542410"
"700","3f0adfbc","Hospital Quirónsalud Málaga","Carretera Badajoz Granada, 0, 06300","Málaga","Andalucía","Spain",NA,"2.1343370","41.4006020"
"701","be79e106","Hospital Quirónsalud Infanta Luisa","Calle Paraje Cerro Del Camello, S/N, 14200","Sevilla","Andalucía","Spain",NA,"-1.1151930","40.3460260"
"702","e57c3243","Hospital Quirónsalud Córdoba","Carretera Malagon, S/N, 13500","Córdoba","Andalucía","Spain","+34 94 834 88 30","-4.0073010","39.8617970"
"703","255d0d07","Hospital Quirónsalud Campo de Gibraltar","Paseo De La Habana, 83, 28036","Los Barrios","Andalucía","Spain","+34 97 126 53 38","2.2383640","41.4772650"
"704","5f342291","Hospital Punta De Europa","Carretera Laza (De), S/N, 32600","Algeciras","Andalucía","Spain","+34 90 851 28 39","-0.8868620","41.6519920"
"705","6b0405cb","Hospital Psiquiátrico San Francisco de Asís (Málaga)","Plaza De Colon, 1, 47000","Málaga","Andalucía","Spain","+34 91 568 64 27","-5.5723850","42.6189470"
"706","755ebf4e","Hospital Psiquiátrico Penitenciario","Calle Prat De La Riba, 171, 08921","Sevilla","Andalucía","Spain",NA,"1.8437570","41.4925490"
"707","0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain",NA,"1.9125260","41.4911940"
"708","3f0adfbc","Hospital Quirónsalud Málaga","Carretera Badajoz Granada, 0, 06300","Málaga","Andalucía","Spain","+34 99 606 71 28","2.1343370","41.4006020"
"709","be79e106","Hospital Quirónsalud Infanta Luisa","Calle Paraje Cerro Del Camello, S/N, 14200","Sevilla","Andalucía","Spain","+34 99 643 27 96","-1.1151930","40.3460260"
"710","e57c3243","Hospital Quirónsalud Córdoba","Carretera Malagon, S/N, 13500","Córdoba","Andalucía","Spain","+34 94 945 97 38","-4.0073010","39.8617970"
"711","255d0d07","Hospital Quirónsalud Campo de Gibraltar","Paseo De La Habana, 83, 28036","Los Barrios","Andalucía","Spain",NA,"2.2383640","41.4772650"
"712","5f342291","Hospital Punta De Europa","Carretera Laza (De), S/N, 32600","Algeciras","Andalucía","Spain","+34 94 697 54 65","-0.8868620","41.6519920"
"713","6b0405cb","Hospital Psiquiátrico San Francisco de Asís (Málaga)","Plaza De Colon, 1, 47000","Málaga","Andalucía","Spain","+34 96 142 24 81","-5.5723850","42.6189470"
"714","755ebf4e","Hospital Psiquiátrico Penitenciario","Calle Prat De La Riba, 171, 08921","Sevilla","Andalucía","Spain",NA,"1.8437570","41.4925490"
"715","0fa243c2","Hospital Provincial","Avenida Doctora Ana Parra, S/N, 04600","Córdoba","Andalucía","Spain","+34 94 601 70 57","1.9125260","41.4911940"
"716","1a1091f6","Hospital Nisa Sevilla-Aljarafe","Calle Ticia ., 21, 08035","Castilleja de la Cuesta","Andalucía","Spain","+34 94 121 29 30","-4.7625360","37.9197610"
"717","2fa421ab","Hospital Neurotraumatologico Del H.U. De Jaen","Plaza Sant Francesc, S/N, 43800","Jaén","Andalucía","Spain","+34 92 200 81 46","-15.4300210","28.1248260"
"718","1c8b2855","Hospital Mediterráneo","Avenida Josep Laporte, 2, 43204","Almería","Andalucía","Spain",NA,"-5.9820540","37.3620960"
"719","d0b9b1f1","Hospital Materno-Infantil Del H.U.R. De Málaga","Carretera De Logroño, 8, 42004","Málaga","Andalucía","Spain",NA,"-9.1910930","42.9534300"
"720","337a187e","Hospital Materno-Infantil Del H.U. Virgen De Las Nieves","Carretera Torrebonica, S/N, 08227","Granada","Andalucía","Spain","+34 95 648 75 78","-1.1288070","37.9932520"
"721","94df9d63","Hospital Materno-Infantil Del H.U. Reina Sofia","Calle Gladiolo, S/N, 28933","Córdoba","Andalucía","Spain","+34 90 949 33 71","2.2182830","41.4129920"
"722","0c6ae44e","Hospital Materno-Infantil Del H.U. De Jaen","Plaza Doctor Robert, 1, 08221","Jaén","Andalucía","Spain","+34 99 589 45 85","-2.8643530","43.2841870"
"723","956093e7","Hospital Maritimo De Torremolinos","Calle Santiago Leon De Caracas (De), 1, 15701","Torremolinos","Andalucía","Spain","+34 95 236 52 21","-4.5107510","41.9910850"
"724","1c0e92f4","Hospital Los Morales","Avenida Alcalde Barnils, 54-60, 08174","Córdoba","Andalucía","Spain","+34 92 550 66 61","2.2611890","41.9299280"
"725","52260c64","Hospital La Merced","Avenida Fernando Abril Martorell, 106, 46026","Osuna","Andalucía","Spain","+34 97 421 58 10","-3.1765740","40.6295020"
"726","369368c8","Hospital La Inmaculada","Paseo De La Estacion, 2, 19004","Huércal-Overa","Almería","Spain",NA,"-0.5198590","38.9882580"
"727","9f9b9ca9","Hospital Jerez Puerta Del Sur","Calle Carretera Aeropuerto, KM 1, 35600","Jerez de la Frontera","Andalucía","Spain","+34 99 304 64 51","-5.0960520","37.2334870"
"728","2996fcf3","Hospital Infantil","Camino Abejar, 100, 50190","Sevilla","Andalucía","Spain","+34 94 766 95 64","-1.8600670","38.9976620"
"729","578db9da","Hospital Infanta Margarita","Avenida De Las Fuerzas Armadas, 2, 18014","Cabra","Andalucía","Spain",NA,"-8.5465160","42.8718580"
"730","60efba94","Hospital Infanta Elena","Calle Porta Coeli, S/N, 46118","Huelva","Andalucía","Spain",NA,"-3.6863680","40.4802310"
"731","4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380"
"732","07c57703","Hospital Fátima","Calle Venda Des Brolls, S/N, 07860","Sevilla","Andalucía","Spain","+34 95 659 53 45","-4.0808810","37.5868790"
"733","d1cb6010","Hospital F.A.C. Doctor Pascual","Avenida Joan Peset, 31, 46110","Málaga","Andalucía","Spain","+34 94 183 10 11","-3.7746350","40.3617960"
"734","69481414","Hospital El Tomillar","Paseo Arbreda, S/N, 07609","Alcalá de Guadaíra","Andalucía","Spain",NA,"-5.9201790","37.3341260"
"735","a4d9eb86","Hospital El Ángel","Avenida Cristobal Murrieta ( Et/Av ), 70, 48980","Málaga","Andalucía","Spain","+34 98 372 19 58","-3.3673370","40.4830290"
"736","3c4daa8c","Hospital Duques Del Infantado","Calle Fray Juan Navarrete, 9, 36001","Sevilla","Andalucía","Spain",NA,"-2.4499830","42.4656790"
"737","0f6a5ff3","Hospital Dr. Gálvez","Calle Sant Rafael, 11, 08905","Málaga","Andalucía","Spain",NA,"-0.4519870","39.4856980"
"738","cffe613f","Hospital Doctor Sagaz","Calle Copernic, 58, 08006","Jaén","Andalucía","Spain","+34 96 286 54 21","-8.3849760","43.3467220"
"739","e6995819","Hospital De Riotinto","Avenida Carlos Haya, S/N, 29010","Minas de Riotinto","Andalucía","Spain","+34 98 766 70 36","-4.8045790","37.8704020"
"740","aecb0036","Hospital De Rehabilitacion Y Traumatologia Del H.U. Virgen Del Rocio","Avenida Generalitat Valenciana, 50, 46940","Sevilla","Andalucía","Spain","+34 91 987 36 46","-5.9832900","37.4156920"
"741","da6b67ce","Hospital Universitario Poniente","Avenida Arroyo Hondo, S/N, 29630","El Ejido","Andalucía","Spain","+34 91 840 15 47","2.1223860","41.3908310"
"742","642567cc","Hospital De Neurotraumatologia Y Rehabilitacion Del H.U. Virgen De Las Nieves","Calle Duquesa Villahermosa, 66-68, 50009","Granada","Andalucía","Spain","+34 95 859 79 99","-3.7201100","40.4395240"
"743","1d209abd","Hospital De Montilla","Calle Dr. Antoni Pujadas, 42, 08830","Montilla","Andalucía","Spain","+34 96 848 89 57","-6.0700690","37.3779440"
"744","d6807773","Hospital De La Serrania","Calle Nueva Musa, 8, 04007","Ronda","Andalucía","Spain","+34 98 312 59 81","-5.6549020","43.5383860"
"745","89d63d5e","Hospital De La Mujer","Calle Seminario, 4, 02006","Sevilla","Andalucía","Spain","+34 90 933 95 40","-3.7103730","40.5542600"
"746","93d316e8","Hospital De La Línea de la Concepción","Calle Mar De Siberia, 1, 35100","La Línea de la Concepción","Andalucía","Spain",NA,"2.0382360","41.3498890"
"747","e3ed6ec2","Hospital De La Inmaculada Concepción","Calle De Oña, 10, 28050","Granada","Andalucía","Spain","+34 99 182 46 45","-3.6684470","40.4180240"
"748","db38d73e","Hospital De La Cruz Roja De Almería","Carrer Gironella, 11, 13, 17005","Almería","Andalucía","Spain","+34 99 799 73 19","-0.3256720","39.4759040"
"749","43d15f87","Hospital De La Axarquia","Avenida Adolfo Suarez, 56, 06800","Vélez-Málaga","Andalucía","Spain",NA,"1.2405950","41.2877870"
"750","a1262846","Hospital De Baza","Calle Veler, S/N, 07408","Baza","Andalucía","Spain","+34 95 237 32 61","2.1729860","41.4100460"
"751","5c31aa5b","Hospital De Antequera","Plaza Cruces, 12, 48903","Antequera","Andalucía","Spain","+34 90 212 15 34","-4.0523130","39.9003560"
"752","812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 91 759 83 41","-6.1780750","36.3746950"
"753","8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 92 447 55 31","-5.6608160","40.9719260"
"754","ceaf5cc4","Hospital de Alta Resolución ""El Toyo""","Carretera De Madrid, Km. 118, 24005","Almería","Andalucía","Spain",NA,"-2.9380740","43.4162690"
"755","66426a0d","Hospital De Alta Resolución De Utrera","Calle Doctor  Joan  Soler, 1-3, 08243","Utrera","Andalucía","Spain",NA,"-0.3520500","39.0846290"
"756","e3ed6ec2","Hospital De La Inmaculada Concepción","Calle De Oña, 10, 28050","Granada","Andalucía","Spain","+34 94 290 74 59","-3.6684470","40.4180240"
"757","db38d73e","Hospital De La Cruz Roja De Almería","Carrer Gironella, 11, 13, 17005","Almería","Andalucía","Spain","+34 98 998 55 61","-0.3256720","39.4759040"
"758","43d15f87","Hospital De La Axarquia","Avenida Adolfo Suarez, 56, 06800","Vélez-Málaga","Andalucía","Spain","+34 92 938 97 28","1.2405950","41.2877870"
"759","a1262846","Hospital De Baza","Calle Veler, S/N, 07408","Baza","Andalucía","Spain",NA,"2.1729860","41.4100460"
"760","5c31aa5b","Hospital De Antequera","Plaza Cruces, 12, 48903","Antequera","Andalucía","Spain","+34 91 160 33 25","-4.0523130","39.9003560"
"761","812e3eaa","Hospital De Alta Resolucion Valle Del Guadiato","Carretera Cartagena, 59, 30120","Peñarroya-Pueblonuevo","Andalucía","Spain","+34 99 709 11 73","-6.1780750","36.3746950"
"762","8249c8ef","Hospital De Alta Resolución Sierra De Segura","Calle Sant Quinti, 89, 08041","Puente de Génave","Andalucía","Spain","+34 97 209 64 15","-5.6608160","40.9719260"
"763","ceaf5cc4","Hospital de Alta Resolución ""El Toyo""","Carretera De Madrid, Km. 118, 24005","Almería","Andalucía","Spain","+34 97 541 26 79","-2.9380740","43.4162690"
"764","66426a0d","Hospital De Alta Resolución De Utrera","Calle Doctor  Joan  Soler, 1-3, 08243","Utrera","Andalucía","Spain","+34 90 455 82 14","-0.3520500","39.0846290"
"765","d8ca01fe","Hospital De Alta Resolución De Puente Genil","Avenida Vallcarca, 151, 08023","Puente Genil","Andalucía","Spain","+34 93 983 78 30","2.1947500","41.3833240"
"766","b3511875","Hospital De Alta Resolución De Morón De La Frontera","Carrer de Suīssa, 11, 46024","Morón de la Frontera","Andalucía","Spain","+34 97 604 46 99","-3.7137760","40.4441700"
"767","d82a509f","Hospital De Alta Resolución De Loja","Calle Antoni Vares I Martinell, 37, 17007","Loja","Andalucía","Spain",NA,"-3.5314910","40.4366180"
"768","331d2893","Hospital De Alta Resolución De Lebrija","Avenida De L'Hospital, 19, 08470","Lebrija","Andalucía","Spain","+34 98 225 11 55","-0.4809940","38.3452110"
"769","213a2a01","Hospital De Alta Resolución De Guadix","Avenida De La Universidad, 5, 10004","Guadix","Andalucía","Spain",NA,"-3.4470430","40.2959300"
"770","1f59b99b","Hospital De Alta Resolución De Especialidades De La Janda","Avenida Don Antonio Campos Hoyos, 26, 06800","Vejer de la Frontera","Andalucía","Spain","+34 94 705 51 40","0.8173940","41.7890930"
"771","a4d62f85","Hospital de Alta Resolución de Écija","Calle Joan  Maragall, 26, 17002","Écija","Andalucía","Spain","+34 93 227 22 60","-3.9250780","37.4635850"
"772","8cbaa008","Hospital de Alta Resolución de Benalmáden","Carretera De Lleida A Puigcerda, , 25790","Benalmádena","Andalucía","Spain","+34 95 892 68 10","-3.6961330","40.4370010"
"773","3c6cecd5","Hospital de Alta Resolución de Alcaudete","Avenida Cristobal Murrieta ( Et/Av ), 70, 48980","Alcaudete","Andalucía","Spain","+34 97 996 52 83","-5.9573490","37.3913340"
"774","cd067087","Hospital de Alta Resolución de Alcalá la Real","Calle Villar S/N, 0, 33700","Alcalá la Real","Andalucía","Spain","+34 93 782 95 42","-6.9731260","38.8687850"
"775","f67c1c13","Hospital Cruz Roja de Córdoba","Paseo De Santa Barbara, 0, 42005","Córdoba","Andalucía","Spain","+34 96 426 36 34","0.6080450","41.6269880"
"776","c381cd44","Hospital Costa De La Luz","Avenida De Carlos V, 70, 28938","Huelva","Andalucía","Spain","+34 94 996 99 59","-3.6027950","37.1805590"
"777","3e21c175","Hospital Civil","Avenida Del Cosmos, S/N, 29631","Málaga","Andalucía","Spain","+34 99 748 47 31","-4.0774620","40.7055180"
"778","c8d2b0cc","Hospital Blanca Paloma","Calle Valle De La Ballestera, 59, 46015","Huelva","Andalucía","Spain",NA,"-3.7200010","40.4372250"
"779","2cd07d61","Hospital Alto Guadalquivir","Carretera De Jarrio, S/N, 33719","Andújar","Andalucía","Spain",NA,"-3.1722170","40.6401400"
"780","a16e7837","Hc Marbella International Hospital","Carretera Leioa-Unbe, Carretera/Errepidea, 33, 48950","Marbella","Andalucía","Spain",NA,"-2.4679040","36.8400960"
"781","b20e1260","Fundacion Cudeca. Centro De Cuidados Paliativos","Calle Beato Tomas De Zumarraga, Calle/Kalea, 10, 01008","Benalmádena","Andalucía","Spain","+34 97 661 82 37","1.7754180","41.2590980"
"782","1b2ce633","Fremap, Hospital y Centro De Rehabilitacion De Sevilla","Urbanizacion Las Mimosas, Casa Santa Isabel, S/N,, 29660","Sevilla","Andalucía","Spain","+34 91 737 47 98","-0.4184750","39.5301220"
"783","9f25f583","Comunidad Terapéutica San Antonio","Avenida San Telmo, S/N, 34004","Málaga","Andalucía","Spain","+34 92 718 15 61","2.1176890","41.5320690"
"784","6ff161ac","Clínica Serman","Paseo De Los Naranjos, 1, 21004","Jerez de la Frontera","Andalucía","Spain",NA,"-2.4515720","36.8484130"
"785","254dedca","Clínica Santa Isabel","Calle Dr Santiago Ramon Y Cajal, 7, 03503","Sevilla","Andalucía","Spain","+34 94 316 90 71","2.8131490","41.9952960"
"786","8598924d","HM Santa Elena","Calle Del Puerto De Lumbreras, 5, 28031","Torremolinos","Andalucía","Spain","+34 96 310 36 61","-4.0361730","39.8711570"
"787","b963ade6","Clínica Nuestra Señora Del Pilar","Calle Escorial, 148, 08024","Málaga","Andalucía","Spain","+34 91 833 91 12","-5.9765490","37.3501540"
"788","7e0e7cf4","Clínica Los Naranjos","Calle Diego Arias, 2, 11002","Huelva","Andalucía","Spain","+34 93 157 74 51","-0.8497580","37.8730160"
"789","fd68e1d5","Clínica Los Álamos","Complejo Centro Penitenc. Fontcalen, 1, 03113","Jerez de la Frontera","Andalucía","Spain",NA,"-0.3620450","39.4820380"
"790","f34236d8","Clínica La Salud","Carretera Del Neveral, S/N, 23004","Cádiz","Andalucía","Spain","+34 99 448 83 67","-3.7413960","40.2835850"
"791","f8a1db2b","Clínica El Seranil","Avenida Santa Maria De La Alhambra, S/N, 18008","Vélez-Málaga","Andalucía","Spain",NA,"1.2552180","41.2754730"
"792","6f48436f","Clínica De Salud Mental Miguel De Mañara","Carretera Getares, S/N, 11207","Dos Hermanas","Andalucía","Spain","+34 92 663 51 92","2.0958950","41.3213760"
"793","4611670a","Clínica De La Encarnación","Calle Santa Soria, 22 -, 31200","Málaga","Andalucía","Spain","+34 97 239 46 57","2.4766630","41.6874250"
"794","a52deb62","Clínica Cristo Rey","Avenida De Jerez, S/N, 41014","Jaén","Andalucía","Spain",NA,"1.8247820","41.7353240"
"795","5996176c","Centro De Reproducción Asistida De Marbella","Plaza De Les Vaques, S/N, 08202","Marbella","Andalucía","Spain","+34 90 918 37 58","2.7984050","41.9702730"
"796","2ae1848d","Centro Clínico Ochoa","Camino Barrio Peral, S/N, 30310","Marbella","Andalucía","Spain","+34 99 925 69 84","-4.8099770","37.8575250"
"797","2a8f215e","Centro Asistencial San Juan De Dios","Avenida Alcalde Rovira Roure, 44, 25198","Málaga","Andalucía","Spain","+34 96 588 55 64","-4.8060880","39.9632440"
"798","fd09a711","Centro Asistencial Hnas. Hospitalarias Del Sagrado Corazón de Jesús","Calle Budapest, 1, 28922","Málaga","Andalucía","Spain",NA,"-0.1320980","38.5434150"
"799","db965b1a","Hospital Universitario Virgen De Valme","Pasaje Mercader, 14, 08008","Sevilla","Andalucía","Spain","+34 95 704 24 14","-3.6814880","40.4523050"
"800","db9438cf","Hospital De Leon - Complejo Asistencial Universitario De León","Carretera Trebujena, s/n, 11407","León","Castilla y León","Spain","+34 97 152 97 91","2.2907270","41.6137530"
"801","efc3101d","Hospital Universitario Clínico San Cecilio","Calle Real Del Castillo, 152, 35014","Granada","Andalucía","Spain",NA,"-3.3308980","40.5013740"
"802","4b057f58","Hospital Universitario De Jerez De La Frontera","Calle Josep Torras I Bages, 55, 08830","Jerez de la Frontera","Andalucía","Spain","+34 96 328 90 30","-0.3700930","39.4458090"
"803","1d552b57","Hospital Universitario Puerta Del Mar","Calle Avda. Islas Canarias, 5, 35508","Cádiz","Andalucía","Spain",NA,"-5.3417590","35.8805490"
"804","ec87043b","Hospital Universitario De Puerto Real","Calle Fausto Elhuyar, 9, 28806","Puerto Real","Andalucía","Spain","+34 96 635 51 86","-4.0917700","36.7509750"
